date,composition,portfolio_value
2023-08-10,"[('uniswap', 2.887317261907248), ('lido-dao', 4.304667105286884), ('aave', 0.07067077631336756), ('rocket-pool', 0.09514764478500036), ('havven', 1.5676679447487785), ('maker', 0.004406217410703379), ('gmx', 0.04320148330686807), ('frax-share', 0.3565325044936702), ('compound-governance-token', 0.03353362349277435), ('1inch', 4.608071416962624), ('loopring', 6.094507726172997), ('yearn-finance', 0.00016142035069423194), ('balancer', 0.20434720672626971), ('0x', 4.146773933768619), ('ribbon-finance', 3.581784318023701), ('tribe-2', 2.223875846413441), ('sushi', 0.9427828699392383), ('gains-network', 0.14855364941887886), ('maverick-protocol', 1.2191193287572601), ('kyber-network-crystal', 0.888640499403334), ('liquity', 0.4532239126879827), ('radiant-capital', 1.3424437976692316), ('pendle', 0.4722558608627451), ('republic-protocol', 4.897250816103468), ('bancor', 0.7313350365171699), ('euler', 0.08922738680161943), ('badger-dao', 0.09530682325469693), ('origin-protocol', 2.4556325764204034), ('bella-protocol', 0.29135478316609537), ('redacted', 0.0010413064876917278), ('perpetual-protocol', 0.3549414643343782), ('kwenta', 0.0006640405222163699), ('barnbridge', 0.0453846970613591), ('lyra-finance', 1.9248277942039587), ('beefy-finance', 0.0003908967567638574), ('alchemix', 0.00907651120137394), ('melon', 0.007117853133179475), ('instadapp', 0.08764275359945398), ('harvest-finance', 0.003276663668380781), ('hegic', 5.283320152596093), ('reflexer-ungovernance-token', 0.003572256804246573), ('cow-protocol', 0.7317335701330571), ('inverse-finance', 0.0011692739183489108), ('gearbox', 5.51762506019494), ('cryptex-finance', 0.022094931718789537), ('rari-governance-token', 0.0581388810408631), ('vesper-finance', 0.04134647936922761), ('meta', 0.24437134999018992), ('yam-2', 0.07193578753444223), ('pickle-finance', 0.006236834441859754)]",62.89566606716542
2023-08-11,"[('uniswap', 2.887317261907248), ('lido-dao', 4.304667105286884), ('aave', 0.07067077631336756), ('rocket-pool', 0.09514764478500036), ('havven', 1.5676679447487785), ('maker', 0.004406217410703379), ('gmx', 0.04320148330686807), ('frax-share', 0.3565325044936702), ('compound-governance-token', 0.03353362349277435), ('1inch', 4.608071416962624), ('loopring', 6.094507726172997), ('yearn-finance', 0.00016142035069423194), ('balancer', 0.20434720672626971), ('0x', 4.146773933768619), ('ribbon-finance', 3.581784318023701), ('tribe-2', 2.223875846413441), ('sushi', 0.9427828699392383), ('gains-network', 0.14855364941887886), ('maverick-protocol', 1.2191193287572601), ('kyber-network-crystal', 0.888640499403334), ('liquity', 0.4532239126879827), ('radiant-capital', 1.3424437976692316), ('pendle', 0.4722558608627451), ('republic-protocol', 4.897250816103468), ('bancor', 0.7313350365171699), ('euler', 0.08922738680161943), ('badger-dao', 0.09530682325469693), ('origin-protocol', 2.4556325764204034), ('bella-protocol', 0.29135478316609537), ('redacted', 0.0010413064876917278), ('perpetual-protocol', 0.3549414643343782), ('kwenta', 0.0006640405222163699), ('barnbridge', 0.0453846970613591), ('lyra-finance', 1.9248277942039587), ('beefy-finance', 0.0003908967567638574), ('alchemix', 0.00907651120137394), ('melon', 0.007117853133179475), ('instadapp', 0.08764275359945398), ('harvest-finance', 0.003276663668380781), ('hegic', 5.283320152596093), ('reflexer-ungovernance-token', 0.003572256804246573), ('cow-protocol', 0.7317335701330571), ('inverse-finance', 0.0011692739183489108), ('gearbox', 5.51762506019494), ('cryptex-finance', 0.022094931718789537), ('rari-governance-token', 0.0581388810408631), ('vesper-finance', 0.04134647936922761), ('meta', 0.24437134999018992), ('yam-2', 0.07193578753444223), ('pickle-finance', 0.006236834441859754)]",62.61963351815717
2023-08-12,"[('uniswap', 2.887317261907248), ('lido-dao', 4.304667105286884), ('aave', 0.07067077631336756), ('rocket-pool', 0.09514764478500036), ('havven', 1.5676679447487785), ('maker', 0.004406217410703379), ('gmx', 0.04320148330686807), ('frax-share', 0.3565325044936702), ('compound-governance-token', 0.03353362349277435), ('1inch', 4.608071416962624), ('loopring', 6.094507726172997), ('yearn-finance', 0.00016142035069423194), ('balancer', 0.20434720672626971), ('0x', 4.146773933768619), ('ribbon-finance', 3.581784318023701), ('tribe-2', 2.223875846413441), ('sushi', 0.9427828699392383), ('gains-network', 0.14855364941887886), ('maverick-protocol', 1.2191193287572601), ('kyber-network-crystal', 0.888640499403334), ('liquity', 0.4532239126879827), ('radiant-capital', 1.3424437976692316), ('pendle', 0.4722558608627451), ('republic-protocol', 4.897250816103468), ('bancor', 0.7313350365171699), ('euler', 0.08922738680161943), ('badger-dao', 0.09530682325469693), ('origin-protocol', 2.4556325764204034), ('bella-protocol', 0.29135478316609537), ('redacted', 0.0010413064876917278), ('perpetual-protocol', 0.3549414643343782), ('kwenta', 0.0006640405222163699), ('barnbridge', 0.0453846970613591), ('lyra-finance', 1.9248277942039587), ('beefy-finance', 0.0003908967567638574), ('alchemix', 0.00907651120137394), ('melon', 0.007117853133179475), ('instadapp', 0.08764275359945398), ('harvest-finance', 0.003276663668380781), ('hegic', 5.283320152596093), ('reflexer-ungovernance-token', 0.003572256804246573), ('cow-protocol', 0.7317335701330571), ('inverse-finance', 0.0011692739183489108), ('gearbox', 5.51762506019494), ('cryptex-finance', 0.022094931718789537), ('rari-governance-token', 0.0581388810408631), ('vesper-finance', 0.04134647936922761), ('meta', 0.24437134999018992), ('yam-2', 0.07193578753444223), ('pickle-finance', 0.006236834441859754)]",62.23869599349425
2023-08-13,"[('uniswap', 2.887317261907248), ('lido-dao', 4.304667105286884), ('aave', 0.07067077631336756), ('rocket-pool', 0.09514764478500036), ('havven', 1.5676679447487785), ('maker', 0.004406217410703379), ('gmx', 0.04320148330686807), ('frax-share', 0.3565325044936702), ('compound-governance-token', 0.03353362349277435), ('1inch', 4.608071416962624), ('loopring', 6.094507726172997), ('yearn-finance', 0.00016142035069423194), ('balancer', 0.20434720672626971), ('0x', 4.146773933768619), ('ribbon-finance', 3.581784318023701), ('tribe-2', 2.223875846413441), ('sushi', 0.9427828699392383), ('gains-network', 0.14855364941887886), ('maverick-protocol', 1.2191193287572601), ('kyber-network-crystal', 0.888640499403334), ('liquity', 0.4532239126879827), ('radiant-capital', 1.3424437976692316), ('pendle', 0.4722558608627451), ('republic-protocol', 4.897250816103468), ('bancor', 0.7313350365171699), ('euler', 0.08922738680161943), ('badger-dao', 0.09530682325469693), ('origin-protocol', 2.4556325764204034), ('bella-protocol', 0.29135478316609537), ('redacted', 0.0010413064876917278), ('perpetual-protocol', 0.3549414643343782), ('kwenta', 0.0006640405222163699), ('barnbridge', 0.0453846970613591), ('lyra-finance', 1.9248277942039587), ('beefy-finance', 0.0003908967567638574), ('alchemix', 0.00907651120137394), ('melon', 0.007117853133179475), ('instadapp', 0.08764275359945398), ('harvest-finance', 0.003276663668380781), ('hegic', 5.283320152596093), ('reflexer-ungovernance-token', 0.003572256804246573), ('cow-protocol', 0.7317335701330571), ('inverse-finance', 0.0011692739183489108), ('gearbox', 5.51762506019494), ('cryptex-finance', 0.022094931718789537), ('rari-governance-token', 0.0581388810408631), ('vesper-finance', 0.04134647936922761), ('meta', 0.24437134999018992), ('yam-2', 0.07193578753444223), ('pickle-finance', 0.006236834441859754)]",62.361783036565924
2023-08-14,"[('uniswap', 2.887317261907248), ('lido-dao', 4.304667105286884), ('aave', 0.07067077631336756), ('rocket-pool', 0.09514764478500036), ('havven', 1.5676679447487785), ('maker', 0.004406217410703379), ('gmx', 0.04320148330686807), ('frax-share', 0.3565325044936702), ('compound-governance-token', 0.03353362349277435), ('1inch', 4.608071416962624), ('loopring', 6.094507726172997), ('yearn-finance', 0.00016142035069423194), ('balancer', 0.20434720672626971), ('0x', 4.146773933768619), ('ribbon-finance', 3.581784318023701), ('tribe-2', 2.223875846413441), ('sushi', 0.9427828699392383), ('gains-network', 0.14855364941887886), ('maverick-protocol', 1.2191193287572601), ('kyber-network-crystal', 0.888640499403334), ('liquity', 0.4532239126879827), ('radiant-capital', 1.3424437976692316), ('pendle', 0.4722558608627451), ('republic-protocol', 4.897250816103468), ('bancor', 0.7313350365171699), ('euler', 0.08922738680161943), ('badger-dao', 0.09530682325469693), ('origin-protocol', 2.4556325764204034), ('bella-protocol', 0.29135478316609537), ('redacted', 0.0010413064876917278), ('perpetual-protocol', 0.3549414643343782), ('kwenta', 0.0006640405222163699), ('barnbridge', 0.0453846970613591), ('lyra-finance', 1.9248277942039587), ('beefy-finance', 0.0003908967567638574), ('alchemix', 0.00907651120137394), ('melon', 0.007117853133179475), ('instadapp', 0.08764275359945398), ('harvest-finance', 0.003276663668380781), ('hegic', 5.283320152596093), ('reflexer-ungovernance-token', 0.003572256804246573), ('cow-protocol', 0.7317335701330571), ('inverse-finance', 0.0011692739183489108), ('gearbox', 5.51762506019494), ('cryptex-finance', 0.022094931718789537), ('rari-governance-token', 0.0581388810408631), ('vesper-finance', 0.04134647936922761), ('meta', 0.24437134999018992), ('yam-2', 0.07193578753444223), ('pickle-finance', 0.006236834441859754)]",61.778233664475046
2023-08-15,"[('uniswap', 2.887317261907248), ('lido-dao', 4.304667105286884), ('aave', 0.07067077631336756), ('rocket-pool', 0.09514764478500036), ('havven', 1.5676679447487785), ('maker', 0.004406217410703379), ('gmx', 0.04320148330686807), ('frax-share', 0.3565325044936702), ('compound-governance-token', 0.03353362349277435), ('1inch', 4.608071416962624), ('loopring', 6.094507726172997), ('yearn-finance', 0.00016142035069423194), ('balancer', 0.20434720672626971), ('0x', 4.146773933768619), ('ribbon-finance', 3.581784318023701), ('tribe-2', 2.223875846413441), ('sushi', 0.9427828699392383), ('gains-network', 0.14855364941887886), ('maverick-protocol', 1.2191193287572601), ('kyber-network-crystal', 0.888640499403334), ('liquity', 0.4532239126879827), ('radiant-capital', 1.3424437976692316), ('pendle', 0.4722558608627451), ('republic-protocol', 4.897250816103468), ('bancor', 0.7313350365171699), ('euler', 0.08922738680161943), ('badger-dao', 0.09530682325469693), ('origin-protocol', 2.4556325764204034), ('bella-protocol', 0.29135478316609537), ('redacted', 0.0010413064876917278), ('perpetual-protocol', 0.3549414643343782), ('kwenta', 0.0006640405222163699), ('barnbridge', 0.0453846970613591), ('lyra-finance', 1.9248277942039587), ('beefy-finance', 0.0003908967567638574), ('alchemix', 0.00907651120137394), ('melon', 0.007117853133179475), ('instadapp', 0.08764275359945398), ('harvest-finance', 0.003276663668380781), ('hegic', 5.283320152596093), ('reflexer-ungovernance-token', 0.003572256804246573), ('cow-protocol', 0.7317335701330571), ('inverse-finance', 0.0011692739183489108), ('gearbox', 5.51762506019494), ('cryptex-finance', 0.022094931718789537), ('rari-governance-token', 0.0581388810408631), ('vesper-finance', 0.04134647936922761), ('meta', 0.24437134999018992), ('yam-2', 0.07193578753444223), ('pickle-finance', 0.006236834441859754)]",62.725843166654336
2023-08-16,"[('uniswap', 2.887317261907248), ('lido-dao', 4.304667105286884), ('aave', 0.07067077631336756), ('rocket-pool', 0.09514764478500036), ('havven', 1.5676679447487785), ('maker', 0.004406217410703379), ('gmx', 0.04320148330686807), ('frax-share', 0.3565325044936702), ('compound-governance-token', 0.03353362349277435), ('1inch', 4.608071416962624), ('loopring', 6.094507726172997), ('yearn-finance', 0.00016142035069423194), ('balancer', 0.20434720672626971), ('0x', 4.146773933768619), ('ribbon-finance', 3.581784318023701), ('tribe-2', 2.223875846413441), ('sushi', 0.9427828699392383), ('gains-network', 0.14855364941887886), ('maverick-protocol', 1.2191193287572601), ('kyber-network-crystal', 0.888640499403334), ('liquity', 0.4532239126879827), ('radiant-capital', 1.3424437976692316), ('pendle', 0.4722558608627451), ('republic-protocol', 4.897250816103468), ('bancor', 0.7313350365171699), ('euler', 0.08922738680161943), ('badger-dao', 0.09530682325469693), ('origin-protocol', 2.4556325764204034), ('bella-protocol', 0.29135478316609537), ('redacted', 0.0010413064876917278), ('perpetual-protocol', 0.3549414643343782), ('kwenta', 0.0006640405222163699), ('barnbridge', 0.0453846970613591), ('lyra-finance', 1.9248277942039587), ('beefy-finance', 0.0003908967567638574), ('alchemix', 0.00907651120137394), ('melon', 0.007117853133179475), ('instadapp', 0.08764275359945398), ('harvest-finance', 0.003276663668380781), ('hegic', 5.283320152596093), ('reflexer-ungovernance-token', 0.003572256804246573), ('cow-protocol', 0.7317335701330571), ('inverse-finance', 0.0011692739183489108), ('gearbox', 5.51762506019494), ('cryptex-finance', 0.022094931718789537), ('rari-governance-token', 0.0581388810408631), ('vesper-finance', 0.04134647936922761), ('meta', 0.24437134999018992), ('yam-2', 0.07193578753444223), ('pickle-finance', 0.006236834441859754)]",59.80283446130518
2023-08-17,"[('uniswap', 2.887317261907248), ('lido-dao', 4.304667105286884), ('aave', 0.07067077631336756), ('rocket-pool', 0.09514764478500036), ('havven', 1.5676679447487785), ('maker', 0.004406217410703379), ('gmx', 0.04320148330686807), ('frax-share', 0.3565325044936702), ('compound-governance-token', 0.03353362349277435), ('1inch', 4.608071416962624), ('loopring', 6.094507726172997), ('yearn-finance', 0.00016142035069423194), ('balancer', 0.20434720672626971), ('0x', 4.146773933768619), ('ribbon-finance', 3.581784318023701), ('tribe-2', 2.223875846413441), ('sushi', 0.9427828699392383), ('gains-network', 0.14855364941887886), ('maverick-protocol', 1.2191193287572601), ('kyber-network-crystal', 0.888640499403334), ('liquity', 0.4532239126879827), ('radiant-capital', 1.3424437976692316), ('pendle', 0.4722558608627451), ('republic-protocol', 4.897250816103468), ('bancor', 0.7313350365171699), ('euler', 0.08922738680161943), ('badger-dao', 0.09530682325469693), ('origin-protocol', 2.4556325764204034), ('bella-protocol', 0.29135478316609537), ('redacted', 0.0010413064876917278), ('perpetual-protocol', 0.3549414643343782), ('kwenta', 0.0006640405222163699), ('barnbridge', 0.0453846970613591), ('lyra-finance', 1.9248277942039587), ('beefy-finance', 0.0003908967567638574), ('alchemix', 0.00907651120137394), ('melon', 0.007117853133179475), ('instadapp', 0.08764275359945398), ('harvest-finance', 0.003276663668380781), ('hegic', 5.283320152596093), ('reflexer-ungovernance-token', 0.003572256804246573), ('cow-protocol', 0.7317335701330571), ('inverse-finance', 0.0011692739183489108), ('gearbox', 5.51762506019494), ('cryptex-finance', 0.022094931718789537), ('rari-governance-token', 0.0581388810408631), ('vesper-finance', 0.04134647936922761), ('meta', 0.24437134999018992), ('yam-2', 0.07193578753444223), ('pickle-finance', 0.006236834441859754)]",56.63862806264766
2023-08-18,"[('uniswap', 2.887317261907248), ('lido-dao', 4.304667105286884), ('aave', 0.07067077631336756), ('rocket-pool', 0.09514764478500036), ('havven', 1.5676679447487785), ('maker', 0.004406217410703379), ('gmx', 0.04320148330686807), ('frax-share', 0.3565325044936702), ('compound-governance-token', 0.03353362349277435), ('1inch', 4.608071416962624), ('loopring', 6.094507726172997), ('yearn-finance', 0.00016142035069423194), ('balancer', 0.20434720672626971), ('0x', 4.146773933768619), ('ribbon-finance', 3.581784318023701), ('tribe-2', 2.223875846413441), ('sushi', 0.9427828699392383), ('gains-network', 0.14855364941887886), ('maverick-protocol', 1.2191193287572601), ('kyber-network-crystal', 0.888640499403334), ('liquity', 0.4532239126879827), ('radiant-capital', 1.3424437976692316), ('pendle', 0.4722558608627451), ('republic-protocol', 4.897250816103468), ('bancor', 0.7313350365171699), ('euler', 0.08922738680161943), ('badger-dao', 0.09530682325469693), ('origin-protocol', 2.4556325764204034), ('bella-protocol', 0.29135478316609537), ('redacted', 0.0010413064876917278), ('perpetual-protocol', 0.3549414643343782), ('kwenta', 0.0006640405222163699), ('barnbridge', 0.0453846970613591), ('lyra-finance', 1.9248277942039587), ('beefy-finance', 0.0003908967567638574), ('alchemix', 0.00907651120137394), ('melon', 0.007117853133179475), ('instadapp', 0.08764275359945398), ('harvest-finance', 0.003276663668380781), ('hegic', 5.283320152596093), ('reflexer-ungovernance-token', 0.003572256804246573), ('cow-protocol', 0.7317335701330571), ('inverse-finance', 0.0011692739183489108), ('gearbox', 5.51762506019494), ('cryptex-finance', 0.022094931718789537), ('rari-governance-token', 0.0581388810408631), ('vesper-finance', 0.04134647936922761), ('meta', 0.24437134999018992), ('yam-2', 0.07193578753444223), ('pickle-finance', 0.006236834441859754)]",52.1117216569959
2023-08-19,"[('uniswap', 2.887317261907248), ('lido-dao', 4.304667105286884), ('aave', 0.07067077631336756), ('rocket-pool', 0.09514764478500036), ('havven', 1.5676679447487785), ('maker', 0.004406217410703379), ('gmx', 0.04320148330686807), ('frax-share', 0.3565325044936702), ('compound-governance-token', 0.03353362349277435), ('1inch', 4.608071416962624), ('loopring', 6.094507726172997), ('yearn-finance', 0.00016142035069423194), ('balancer', 0.20434720672626971), ('0x', 4.146773933768619), ('ribbon-finance', 3.581784318023701), ('tribe-2', 2.223875846413441), ('sushi', 0.9427828699392383), ('gains-network', 0.14855364941887886), ('maverick-protocol', 1.2191193287572601), ('kyber-network-crystal', 0.888640499403334), ('liquity', 0.4532239126879827), ('radiant-capital', 1.3424437976692316), ('pendle', 0.4722558608627451), ('republic-protocol', 4.897250816103468), ('bancor', 0.7313350365171699), ('euler', 0.08922738680161943), ('badger-dao', 0.09530682325469693), ('origin-protocol', 2.4556325764204034), ('bella-protocol', 0.29135478316609537), ('redacted', 0.0010413064876917278), ('perpetual-protocol', 0.3549414643343782), ('kwenta', 0.0006640405222163699), ('barnbridge', 0.0453846970613591), ('lyra-finance', 1.9248277942039587), ('beefy-finance', 0.0003908967567638574), ('alchemix', 0.00907651120137394), ('melon', 0.007117853133179475), ('instadapp', 0.08764275359945398), ('harvest-finance', 0.003276663668380781), ('hegic', 5.283320152596093), ('reflexer-ungovernance-token', 0.003572256804246573), ('cow-protocol', 0.7317335701330571), ('inverse-finance', 0.0011692739183489108), ('gearbox', 5.51762506019494), ('cryptex-finance', 0.022094931718789537), ('rari-governance-token', 0.0581388810408631), ('vesper-finance', 0.04134647936922761), ('meta', 0.24437134999018992), ('yam-2', 0.07193578753444223), ('pickle-finance', 0.006236834441859754)]",52.342247875033465
2023-08-20,"[('uniswap', 2.887317261907248), ('lido-dao', 4.304667105286884), ('aave', 0.07067077631336756), ('rocket-pool', 0.09514764478500036), ('havven', 1.5676679447487785), ('maker', 0.004406217410703379), ('gmx', 0.04320148330686807), ('frax-share', 0.3565325044936702), ('compound-governance-token', 0.03353362349277435), ('1inch', 4.608071416962624), ('loopring', 6.094507726172997), ('yearn-finance', 0.00016142035069423194), ('balancer', 0.20434720672626971), ('0x', 4.146773933768619), ('ribbon-finance', 3.581784318023701), ('tribe-2', 2.223875846413441), ('sushi', 0.9427828699392383), ('gains-network', 0.14855364941887886), ('maverick-protocol', 1.2191193287572601), ('kyber-network-crystal', 0.888640499403334), ('liquity', 0.4532239126879827), ('radiant-capital', 1.3424437976692316), ('pendle', 0.4722558608627451), ('republic-protocol', 4.897250816103468), ('bancor', 0.7313350365171699), ('euler', 0.08922738680161943), ('badger-dao', 0.09530682325469693), ('origin-protocol', 2.4556325764204034), ('bella-protocol', 0.29135478316609537), ('redacted', 0.0010413064876917278), ('perpetual-protocol', 0.3549414643343782), ('kwenta', 0.0006640405222163699), ('barnbridge', 0.0453846970613591), ('lyra-finance', 1.9248277942039587), ('beefy-finance', 0.0003908967567638574), ('alchemix', 0.00907651120137394), ('melon', 0.007117853133179475), ('instadapp', 0.08764275359945398), ('harvest-finance', 0.003276663668380781), ('hegic', 5.283320152596093), ('reflexer-ungovernance-token', 0.003572256804246573), ('cow-protocol', 0.7317335701330571), ('inverse-finance', 0.0011692739183489108), ('gearbox', 5.51762506019494), ('cryptex-finance', 0.022094931718789537), ('rari-governance-token', 0.0581388810408631), ('vesper-finance', 0.04134647936922761), ('meta', 0.24437134999018992), ('yam-2', 0.07193578753444223), ('pickle-finance', 0.006236834441859754)]",53.096766238894546
2023-08-21,"[('uniswap', 2.887317261907248), ('lido-dao', 4.304667105286884), ('aave', 0.07067077631336756), ('rocket-pool', 0.09514764478500036), ('havven', 1.5676679447487785), ('maker', 0.004406217410703379), ('gmx', 0.04320148330686807), ('frax-share', 0.3565325044936702), ('compound-governance-token', 0.03353362349277435), ('1inch', 4.608071416962624), ('loopring', 6.094507726172997), ('yearn-finance', 0.00016142035069423194), ('balancer', 0.20434720672626971), ('0x', 4.146773933768619), ('ribbon-finance', 3.581784318023701), ('tribe-2', 2.223875846413441), ('sushi', 0.9427828699392383), ('gains-network', 0.14855364941887886), ('maverick-protocol', 1.2191193287572601), ('kyber-network-crystal', 0.888640499403334), ('liquity', 0.4532239126879827), ('radiant-capital', 1.3424437976692316), ('pendle', 0.4722558608627451), ('republic-protocol', 4.897250816103468), ('bancor', 0.7313350365171699), ('euler', 0.08922738680161943), ('badger-dao', 0.09530682325469693), ('origin-protocol', 2.4556325764204034), ('bella-protocol', 0.29135478316609537), ('redacted', 0.0010413064876917278), ('perpetual-protocol', 0.3549414643343782), ('kwenta', 0.0006640405222163699), ('barnbridge', 0.0453846970613591), ('lyra-finance', 1.9248277942039587), ('beefy-finance', 0.0003908967567638574), ('alchemix', 0.00907651120137394), ('melon', 0.007117853133179475), ('instadapp', 0.08764275359945398), ('harvest-finance', 0.003276663668380781), ('hegic', 5.283320152596093), ('reflexer-ungovernance-token', 0.003572256804246573), ('cow-protocol', 0.7317335701330571), ('inverse-finance', 0.0011692739183489108), ('gearbox', 5.51762506019494), ('cryptex-finance', 0.022094931718789537), ('rari-governance-token', 0.0581388810408631), ('vesper-finance', 0.04134647936922761), ('meta', 0.24437134999018992), ('yam-2', 0.07193578753444223), ('pickle-finance', 0.006236834441859754)]",52.93379766305776
2023-08-22,"[('uniswap', 2.887317261907248), ('lido-dao', 4.304667105286884), ('aave', 0.07067077631336756), ('rocket-pool', 0.09514764478500036), ('havven', 1.5676679447487785), ('maker', 0.004406217410703379), ('gmx', 0.04320148330686807), ('frax-share', 0.3565325044936702), ('compound-governance-token', 0.03353362349277435), ('1inch', 4.608071416962624), ('loopring', 6.094507726172997), ('yearn-finance', 0.00016142035069423194), ('balancer', 0.20434720672626971), ('0x', 4.146773933768619), ('ribbon-finance', 3.581784318023701), ('tribe-2', 2.223875846413441), ('sushi', 0.9427828699392383), ('gains-network', 0.14855364941887886), ('maverick-protocol', 1.2191193287572601), ('kyber-network-crystal', 0.888640499403334), ('liquity', 0.4532239126879827), ('radiant-capital', 1.3424437976692316), ('pendle', 0.4722558608627451), ('republic-protocol', 4.897250816103468), ('bancor', 0.7313350365171699), ('euler', 0.08922738680161943), ('badger-dao', 0.09530682325469693), ('origin-protocol', 2.4556325764204034), ('bella-protocol', 0.29135478316609537), ('redacted', 0.0010413064876917278), ('perpetual-protocol', 0.3549414643343782), ('kwenta', 0.0006640405222163699), ('barnbridge', 0.0453846970613591), ('lyra-finance', 1.9248277942039587), ('beefy-finance', 0.0003908967567638574), ('alchemix', 0.00907651120137394), ('melon', 0.007117853133179475), ('instadapp', 0.08764275359945398), ('harvest-finance', 0.003276663668380781), ('hegic', 5.283320152596093), ('reflexer-ungovernance-token', 0.003572256804246573), ('cow-protocol', 0.7317335701330571), ('inverse-finance', 0.0011692739183489108), ('gearbox', 5.51762506019494), ('cryptex-finance', 0.022094931718789537), ('rari-governance-token', 0.0581388810408631), ('vesper-finance', 0.04134647936922761), ('meta', 0.24437134999018992), ('yam-2', 0.07193578753444223), ('pickle-finance', 0.006236834441859754)]",51.84600677027499
2023-08-23,"[('uniswap', 2.887317261907248), ('lido-dao', 4.304667105286884), ('aave', 0.07067077631336756), ('rocket-pool', 0.09514764478500036), ('havven', 1.5676679447487785), ('maker', 0.004406217410703379), ('gmx', 0.04320148330686807), ('frax-share', 0.3565325044936702), ('compound-governance-token', 0.03353362349277435), ('1inch', 4.608071416962624), ('loopring', 6.094507726172997), ('yearn-finance', 0.00016142035069423194), ('balancer', 0.20434720672626971), ('0x', 4.146773933768619), ('ribbon-finance', 3.581784318023701), ('tribe-2', 2.223875846413441), ('sushi', 0.9427828699392383), ('gains-network', 0.14855364941887886), ('maverick-protocol', 1.2191193287572601), ('kyber-network-crystal', 0.888640499403334), ('liquity', 0.4532239126879827), ('radiant-capital', 1.3424437976692316), ('pendle', 0.4722558608627451), ('republic-protocol', 4.897250816103468), ('bancor', 0.7313350365171699), ('euler', 0.08922738680161943), ('badger-dao', 0.09530682325469693), ('origin-protocol', 2.4556325764204034), ('bella-protocol', 0.29135478316609537), ('redacted', 0.0010413064876917278), ('perpetual-protocol', 0.3549414643343782), ('kwenta', 0.0006640405222163699), ('barnbridge', 0.0453846970613591), ('lyra-finance', 1.9248277942039587), ('beefy-finance', 0.0003908967567638574), ('alchemix', 0.00907651120137394), ('melon', 0.007117853133179475), ('instadapp', 0.08764275359945398), ('harvest-finance', 0.003276663668380781), ('hegic', 5.283320152596093), ('reflexer-ungovernance-token', 0.003572256804246573), ('cow-protocol', 0.7317335701330571), ('inverse-finance', 0.0011692739183489108), ('gearbox', 5.51762506019494), ('cryptex-finance', 0.022094931718789537), ('rari-governance-token', 0.0581388810408631), ('vesper-finance', 0.04134647936922761), ('meta', 0.24437134999018992), ('yam-2', 0.07193578753444223), ('pickle-finance', 0.006236834441859754)]",50.87844082255134
2023-08-24,"[('uniswap', 2.887317261907248), ('lido-dao', 4.304667105286884), ('aave', 0.07067077631336756), ('rocket-pool', 0.09514764478500036), ('havven', 1.5676679447487785), ('maker', 0.004406217410703379), ('gmx', 0.04320148330686807), ('frax-share', 0.3565325044936702), ('compound-governance-token', 0.03353362349277435), ('1inch', 4.608071416962624), ('loopring', 6.094507726172997), ('yearn-finance', 0.00016142035069423194), ('balancer', 0.20434720672626971), ('0x', 4.146773933768619), ('ribbon-finance', 3.581784318023701), ('tribe-2', 2.223875846413441), ('sushi', 0.9427828699392383), ('gains-network', 0.14855364941887886), ('maverick-protocol', 1.2191193287572601), ('kyber-network-crystal', 0.888640499403334), ('liquity', 0.4532239126879827), ('radiant-capital', 1.3424437976692316), ('pendle', 0.4722558608627451), ('republic-protocol', 4.897250816103468), ('bancor', 0.7313350365171699), ('euler', 0.08922738680161943), ('badger-dao', 0.09530682325469693), ('origin-protocol', 2.4556325764204034), ('bella-protocol', 0.29135478316609537), ('redacted', 0.0010413064876917278), ('perpetual-protocol', 0.3549414643343782), ('kwenta', 0.0006640405222163699), ('barnbridge', 0.0453846970613591), ('lyra-finance', 1.9248277942039587), ('beefy-finance', 0.0003908967567638574), ('alchemix', 0.00907651120137394), ('melon', 0.007117853133179475), ('instadapp', 0.08764275359945398), ('harvest-finance', 0.003276663668380781), ('hegic', 5.283320152596093), ('reflexer-ungovernance-token', 0.003572256804246573), ('cow-protocol', 0.7317335701330571), ('inverse-finance', 0.0011692739183489108), ('gearbox', 5.51762506019494), ('cryptex-finance', 0.022094931718789537), ('rari-governance-token', 0.0581388810408631), ('vesper-finance', 0.04134647936922761), ('meta', 0.24437134999018992), ('yam-2', 0.07193578753444223), ('pickle-finance', 0.006236834441859754)]",52.34167585257199
