timestamp,price,market_cap,coin_id
2022-11-08,224.23089767190862,33326648.448923018,redacted
2022-11-09,193.58198806585858,28767031.934231374,redacted
2022-11-10,155.5116192473505,23147914.08039522,redacted
2022-11-11,174.15415471658807,25922084.932492517,redacted
2022-11-12,180.60732542051275,27077172.706774913,redacted
2022-11-13,174.2143485261199,25989999.384113684,redacted
2022-11-14,166.9040940877766,24943665.004609313,redacted
2022-11-15,174.56949096536388,26160224.160863064,redacted
2022-11-16,178.8418021450527,26751669.08990442,redacted
2022-11-17,169.58169789904412,25654703.84709482,redacted
2022-11-18,166.66849820591426,25301528.29564894,redacted
2022-11-19,167.37640533824617,25382898.23491716,redacted
2022-11-20,166.42773925813879,25218281.48538385,redacted
2022-11-21,153.97601046265083,23340088.068432894,redacted
2022-11-22,155.53484569331837,23709994.999759965,redacted
2022-11-23,158.51263334493606,24115073.114239987,redacted
2022-11-24,168.74251194006536,25539134.68444214,redacted
2022-11-25,172.02756841280151,26110547.368822873,redacted
2022-11-26,171.09091164386527,25993140.167342465,redacted
2022-11-27,168.69720835514946,25616321.01663887,redacted
2022-11-28,167.76470177443764,25500605.362961136,redacted
2022-11-29,165.2992883600982,25094830.19838797,redacted
2022-11-30,171.06829197551104,25990478.04974007,redacted
2022-12-01,167.08666157345095,25677620.43045521,redacted
2022-12-02,133.37158045664208,20863471.15497123,redacted
2022-12-03,139.8527968194891,21745855.487941533,redacted
2022-12-04,135.9414957881701,21211649.44138123,redacted
2022-12-05,136.7995954339904,21295589.79330125,redacted
2022-12-06,134.64003189513775,20994703.452881895,redacted
2022-12-07,118.91019345205699,18495761.584213633,redacted
2022-12-08,123.29355386889364,19206237.235900234,redacted
2022-12-09,119.52861968789523,18618611.501227554,redacted
2022-12-10,119.95126888679273,18688538.136931542,redacted
2022-12-11,115.74663107695348,18045741.74155983,redacted
2022-12-12,116.05024036282232,18080356.245417673,redacted
2022-12-13,123.65329514034362,19508039.39550111,redacted
2022-12-14,130.8035507734306,20646755.212587338,redacted
2022-12-15,124.35554360288859,19815977.177727222,redacted
2022-12-16,119.6927408603542,19096466.037414398,redacted
2022-12-17,105.94272253148497,16925779.805049732,redacted
2022-12-18,112.9966035931307,18075858.356362082,redacted
2022-12-19,113.39721106172499,18165169.774982594,redacted
2022-12-20,109.87055258476661,17583279.514972407,redacted
2022-12-21,118.27154420884739,18919444.34835933,redacted
2022-12-22,118.60543715325072,18992622.503061537,redacted
2022-12-23,117.95760028657295,18883804.957707696,redacted
2022-12-24,110.3247052841557,17651700.7291918,redacted
2022-12-25,111.64250442896761,17896754.04212544,redacted
2022-12-26,112.44934044012749,18007735.291166123,redacted
2022-12-27,114.3962001720837,18297079.419584673,redacted
2022-12-28,111.38252764753027,18035625.853955477,redacted
2022-12-29,104.62501747491068,16929057.08542778,redacted
2022-12-30,105.66557652441475,17137065.68858523,redacted
2022-12-31,104.12042673009816,16886198.785841625,redacted
2023-01-01,102.54662197238031,16617697.888338316,redacted
2023-01-02,123.57975033159548,19871558.21752651,redacted
2023-01-03,149.55018399749073,24245068.569720335,redacted
2023-01-04,146.05788257822636,23714904.985552095,redacted
2023-01-05,181.8861439477789,29517163.530069068,redacted
2023-01-06,177.14531456464906,28851764.41598905,redacted
2023-01-07,200.24911627021174,32622566.76622055,redacted
2023-01-08,187.827287940715,30616136.24553072,redacted
2023-01-09,180.50261753449786,29422836.59662616,redacted
2023-01-10,201.33956121368306,32861450.694028024,redacted
2023-01-11,195.9476226460303,31964921.966924444,redacted
2023-01-12,196.06001967698114,32315359.182390664,redacted
2023-01-13,206.73369717948006,34070283.21957988,redacted
2023-01-14,211.32016991170514,34979331.75420219,redacted
2023-01-15,218.1982657258777,36060113.29890925,redacted
2023-01-16,206.91725192080636,34190910.508178465,redacted
2023-01-17,237.49480497526838,39291261.592899375,redacted
